5375197159872389,72057594037927936,6054851976519333,4503599627370496,1663647243474137,4503599627370496,0
374206391459021,4503599627370496,6246001685565115,4503599627370496,6951599110205617,18014398509481984,0
5346503346979951,72057594037927936,6075764092658893,4503599627370496,7014365220813515,18014398509481984,0
1474154289885655,18014398509481984,3120392038649025,2251799813685248,7261404821052449,18014398509481984,0
5104494842612135,72057594037927936,6038463101785477,4503599627370496,1667986350744161,4503599627370496,0
719196205245501,9007199254740992,6230557609463237,4503599627370496,6964501641938883,18014398509481984,0
5110178423587109,72057594037927936,6059642413160303,4503599627370496,7025961350418571,18014398509481984,0
1418952750635879,18014398509481984,6225022561353873,4503599627370496,1817660777372401,4503599627370496,0
5375197159872389,72057594037927936,6054851976519333,4503599627370496,1663647243474137,4503599627370496,0
374206391459021,4503599627370496,6246001685565115,4503599627370496,6951599110205617,18014398509481984,0
5346503346979951,72057594037927936,6075764092658893,4503599627370496,7014365220813515,18014398509481984,0
569719165138313,9007199254740992,3055476139897139,2251799813685248,7233301637740203,18014398509481984,0
5104494842612135,72057594037927936,6038463101785477,4503599627370496,1667986350744161,4503599627370496,0
719196205245501,9007199254740992,6230557609463237,4503599627370496,6964501641938883,18014398509481984,0
5110178423587109,72057594037927936,6059642413160303,4503599627370496,7025961350418571,18014398509481984,0
2164080632025557,36028797018963968,761882562880945,562949953421312,7243354545382817,18014398509481984,0
5375197159872389,72057594037927936,6054851976519333,4503599627370496,1663647243474137,4503599627370496,0
374206391459021,4503599627370496,6246001685565115,4503599627370496,6951599110205617,18014398509481984,0
1739429329853259,18014398509481984,1581685389146005,1125899906842624,7155922316314535,18014398509481984,0
1474154289885655,18014398509481984,3120392038649025,2251799813685248,7261404821052449,18014398509481984,0
5104494842612135,72057594037927936,6038463101785477,4503599627370496,1667986350744161,4503599627370496,0
719196205245501,9007199254740992,6230557609463237,4503599627370496,6964501641938883,18014398509481984,0
3379147273083249,36028797018963968,1577824254180625,1125899906842624,7162073405749305,18014398509481984,0
1423565519404167,18014398509481984,778170141396551,562949953421312,7267920589404461,18014398509481984,0
5375197159872389,72057594037927936,6054851976519333,4503599627370496,1663647243474137,4503599627370496,0
374206391459021,4503599627370496,6246001685565115,4503599627370496,6951599110205617,18014398509481984,0
1787526303644119,18014398509481984,6335033843517539,4503599627370496,6583754327449629,18014398509481984,0
6267171300129593,72057594037927936,6244714305611921,4503599627370496,6190719962685759,18014398509481984,0
5104494842612135,72057594037927936,6038463101785477,4503599627370496,1667986350744161,4503599627370496,0
719196205245501,9007199254740992,6230557609463237,4503599627370496,6964501641938883,18014398509481984,0
3449165186489323,36028797018963968,6318882654114899,4503599627370496,6598367659764777,18014398509481984,0
5994403546871449,72057594037927936,1557108988773929,1125899906842624,3105491867037079,9007199254740992,0
5375197159872389,72057594037927936,6054851976519333,4503599627370496,1663647243474137,4503599627370496,0
374206391459021,4503599627370496,6246001685565115,4503599627370496,6951599110205617,18014398509481984,0
569719165138313,9007199254740992,3055476139897139,2251799813685248,7233301637740203,18014398509481984,0
108702578263455,2251799813685248,5986714718052705,4503599627370496,1724585558088303,4503599627370496,0
5104494842612135,72057594037927936,6038463101785477,4503599627370496,1667986350744161,4503599627370496,0
