3596600684583579,36028797018963968,2967130975527135,144115188075855872,1143577475595053,288230376151711744,0
3601106646809223,36028797018963968,5940601246177385,288230376151711744,5336201107296661,1152921504606846976,0
1800533311290697,18014398509481984,5585809381204669,288230376151711744,734661784847341,144115188075855872,0
7201485543340867,72057594037927936,2792310240436243,144115188075855872,2411878892093237,576460752303423488,0
1801197860718483,18014398509481984,5942366874879105,288230376151711744,7098658151071051,2305843009213693952,0
7202287071349809,72057594037927936,2975801949104523,144115188075855872,2329097963171057,576460752303423488,0
7201269849644011,72057594037927936,5578007564619947,288230376151711744,674687387800411,144115188075855872,0
7202766050520683,72057594037927936,5560532501487109,288230376151711744,492765944822359,144115188075855872,0
3596600684583579,36028797018963968,2967130975527135,144115188075855872,1143577475595053,288230376151711744,0
7201982439406005,72057594037927936,3141652426881929,144115188075855872,5940121555018449,1152921504606846976,0
3601106646809223,36028797018963968,5940601246177385,288230376151711744,5336201107296661,1152921504606846976,0
3600861217803761,36028797018963968,3138013924201315,144115188075855872,4942917465959213,1152921504606846976,0
1801197860718483,18014398509481984,5942366874879105,288230376151711744,7098658151071051,2305843009213693952,0
7201202213063773,72057594037927936,3143910261037331,144115188075855872,686588669974625,144115188075855872,0
7202287071349809,72057594037927936,2975801949104523,144115188075855872,2329097963171057,576460752303423488,0
225090598081115,2251799813685248,3151846874241153,144115188075855872,8114257893129175,2305843009213693952,0
6210409783724737,72057594037927936,1565928449246735,144115188075855872,2723662092246239,72057594037927936,0
6273172608087245,72057594037927936,3131335154454995,288230376151711744,1360830039708433,36028797018963968,0
3153596331927203,36028797018963968,6780968983623187,576460752303423488,5501096012273769,144115188075855872,0
780370220142627,9007199254740992,3390956392888979,288230376151711744,86068697849049,2251799813685248,0
6283178459358615,72057594037927936,1564487291814313,144115188075855872,5450275322506629,144115188075855872,0
1586429275387885,18014398509481984,781898037403833,72057594037927936,1361817248461929,36028797018963968,0
797454101217161,9007199254740992,6773800837358677,576460752303423488,5505455660981415,144115188075855872,0
6315606857281123,72057594037927936,3388137152675047,288230376151711744,1377950483750785,36028797018963968,0
6210409783724737,72057594037927936,1565928449246735,144115188075855872,2723662092246239,72057594037927936,0
6132787646180033,72057594037927936,5756827677724731,576460752303423488,5375393133313939,144115188075855872,0
6182009227719639,72057594037927936,1464728036355703,144115188075855872,5392215548674613,144115188075855872,0
6147488751803067,72057594037927936,6264504838451395,576460752303423488,42541112394839,1125899906842624,0
6283178459358615,72057594037927936,1564487291814313,144115188075855872,5450275322506629,144115188075855872,0
775688572302915,9007199254740992,5751707703718753,576460752303423488,5377605389463213,144115188075855872,0
1563663485839385,18014398509481984,365803797768369,36028797018963968,2697442871886661,72057594037927936,0
6220289221278469,72057594037927936,3130008729560993,288230376151711744,680928476127845,18014398509481984,0
6210409783724737,72057594037927936,1565928449246735,144115188075855872,2723662092246239,72057594037927936,0
3123240680701399,36028797018963968,2842652479192567,288230376151711744,1341535649628443,36028797018963968,0
6316124881545125,72057594037927936,5753641428000085,576460752303423488,5368030261290277,144115188075855872,0
6273172608087245,72057594037927936,3131335154454995,288230376151711744,1360830039708433,36028797018963968,0
6283178459358615,72057594037927936,1564487291814313,144115188075855872,5450275322506629,144115188075855872,0
