2092793778398583,36028797018963968,4872994371496333,576460752303423488,1295103897566725,36028797018963968,0
530863629326111,9007199254740992,2661663081671743,288230376151711744,5281081395956871,144115188075855872,0
8675237288426573,144115188075855872,4872994371496329,576460752303423488,1306380037229773,36028797018963968,0
4364210349873469,72057594037927936,5269539024717841,576460752303423488,5297680293284435,144115188075855872,0
4282144732807991,72057594037927936,4872994371496337,576460752303423488,5180415590266897,144115188075855872,0
8686932421239425,144115188075855872,5323326163343489,576460752303423488,5281081395956869,144115188075855872,0
2217087910112055,36028797018963968,4872994371496327,576460752303423488,5225520148919091,144115188075855872,0
4460767525884293,72057594037927936,329346189044865,36028797018963968,5297680293284433,144115188075855872,0
2327088030024845,36028797018963968,457943751879831,18014398509481984,567746979848629,576460752303423488,0
144465468393717,2251799813685248,7048438740362823,288230376151711744,6194123378578821,9223372036854775808,0
4758439119912141,72057594037927936,1762109973376117,72057594037927936,4712216445288897,4611686018427387904,0
4727739318333249,72057594037927936,422911467433481,18014398509481984,6672833986170175,9223372036854775808,0
4750733236060511,72057594037927936,3663550015038649,144115188075855872,4541975838789049,4611686018427387904,0
4719452164609765,72057594037927936,1762109685090707,72057594037927936,3097061689289479,4611686018427387904,0
4854996295922963,72057594037927936,1762109973376117,72057594037927936,4712216445288969,4611686018427387904,0
4824296494344069,72057594037927936,6766583478935699,288230376151711744,1668208496542555,2305843009213693952,0
5165319958217929,72057594037927936,3657643046991101,288230376151711744,2529176332444027,576460752303423488,0
2603298475741861,36028797018963968,981958051270325,72057594037927936,5026475217409975,1152921504606846976,0
5122846003930497,72057594037927936,3392697223935005,288230376151711744,5156854023720957,1152921504606846976,0
2554633736420895,36028797018963968,914411338318595,72057594037927936,4505730290781081,1152921504606846976,0
2630938567114377,36028797018963968,7315286093982203,576460752303423488,5058352664888049,1152921504606846976,0
5303154127494545,72057594037927936,981958051270325,72057594037927936,5026475217409981,1152921504606846976,0
652425397492665,9007199254740992,1696348611967503,144115188075855872,1289213505930245,288230376151711744,0
2602912324426307,36028797018963968,7315290706548755,576460752303423488,563216286347635,144115188075855872,0
2327088030024845,36028797018963968,457943751879831,18014398509481984,567746979848629,576460752303423488,0
144465468393717,2251799813685248,7048438740362823,288230376151711744,6194123378578821,9223372036854775808,0
4727739318333249,72057594037927936,422911467433481,18014398509481984,6672833986170175,9223372036854775808,0
586372105719619,9007199254740992,440527493344029,18014398509481984,1899076677872723,2305843009213693952,0
4750733236060511,72057594037927936,3663550015038649,144115188075855872,4541975838789049,4611686018427387904,0
4719452164609765,72057594037927936,1762109685090707,72057594037927936,3097061689289479,4611686018427387904,0
4824296494344069,72057594037927936,6766583478935699,288230376151711744,1668208496542555,2305843009213693952,0
2393767010883887,36028797018963968,7048439893504469,288230376151711744,1899076677872721,2305843009213693952,0
2207233476109515,36028797018963968,2740854795468403,72057594037927936,8249586819296233,288230376151711744,0
4355108920028061,72057594037927936,5533074555549007,144115188075855872,2001099731272173,72057594037927936,0
1127611357574071,18014398509481984,2741021424435289,72057594037927936,8231206894706697,288230376151711744,0
2298458305074093,36028797018963968,2746663746476607,72057594037927936,8112584367408829,288230376151711744,0
4511024128229853,72057594037927936,1370427397734201,36028797018963968,4124793409648115,144115188075855872,0
1112916524009721,18014398509481984,1383268638887251,36028797018963968,4002199462544345,144115188075855872,0
1151750651576777,18014398509481984,342627678054411,9007199254740992,8231206894706695,288230376151711744,0
4693473786159009,72057594037927936,2746663746476607,72057594037927936,126759130740763,4503599627370496,0
2207233476109515,36028797018963968,2740854795468403,72057594037927936,8249586819296233,288230376151711744,0
4355108920028061,72057594037927936,5533074555549007,144115188075855872,2001099731272173,72057594037927936,0
1127611357574071,18014398509481984,2741021424435289,72057594037927936,8231206894706697,288230376151711744,0
570929892338375,9007199254740992,5416439467866557,144115188075855872,2114578670287733,72057594037927936,0
4511024128229853,72057594037927936,1370427397734201,36028797018963968,4124793409648115,144115188075855872,0
1112916524009721,18014398509481984,1383268638887251,36028797018963968,4002199462544345,144115188075855872,0
1151750651576777,18014398509481984,342627678054411,9007199254740992,8231206894706695,288230376151711744,0
2331998157358911,36028797018963968,5416439467866557,144115188075855872,4229157340575467,144115188075855872,0
2207233476109515,36028797018963968,2740854795468403,72057594037927936,8249586819296233,288230376151711744,0
4355108920028061,72057594037927936,5533074555549007,144115188075855872,2001099731272173,72057594037927936,0
1127611357574071,18014398509481984,2741021424435289,72057594037927936,8231206894706697,288230376151711744,0
2261617202652265,36028797018963968,2774839032721563,72057594037927936,3956560999313137,144115188075855872,0
4511024128229853,72057594037927936,1370427397734201,36028797018963968,4124793409648115,144115188075855872,0
1112916524009721,18014398509481984,1383268638887251,36028797018963968,4002199462544345,144115188075855872,0
1151750651576777,18014398509481984,342627678054411,9007199254740992,8231206894706695,288230376151711744,0
4619791581315353,72057594037927936,5549678065443125,144115188075855872,247285062457071,9007199254740992,0
2092793778398583,36028797018963968,4872994371496333,576460752303423488,1295103897566725,36028797018963968,0
530863629326111,9007199254740992,2661663081671743,288230376151711744,5281081395956871,144115188075855872,0
